signal_bar,entry_bar,exit_bar,direction,entry_price,exit_price,outcome,pnl_pip,sl_pip,bars_held
174,175,175,long,1445.85,1425.348620224719,loss,-208.3137977528084,205.01379775280893,0
208,209,214,long,1474.75,1452.9918528089888,loss,-220.88147191011177,217.58147191011236,5
233,234,244,long,1507.95,1529.6260584269664,win,213.4605842696639,216.76058426966307,10
250,251,251,long,1569.4,1548.5980134831461,loss,-211.3198651685396,208.01986516853927,0
386,387,395,long,1589.15,1608.6374101123597,win,191.5741011235961,194.87410112359538,8
399,400,406,long,1600.7,1622.852404494382,win,218.22404494381925,221.52404494382012,6
439,440,440,long,1751.25,1723.273917977528,loss,-283.0608202247193,279.7608202247191,0
442,443,443,long,1744.55,1775.9368123595505,win,310.568123595505,313.86812359550566,0
496,497,502,long,1878.95,1827.0028426966292,loss,-522.7715730337088,519.4715730337083,5
764,765,785,long,1634.19,1655.52,win,209.99999999999926,372.68992584269677,20
809,810,821,long,1744.75,1714.0661449438203,loss,-310.1385505617971,306.83855056179783,11
1246,1247,1266,long,1664.24,1685.7731546067416,win,212.03154606741617,215.33154606741545,19
1280,1281,1289,long,1726.57,1746.0742903370785,win,191.742903370786,195.04290337078623,8
1293,1294,1310,long,1767.19,1786.7606550561798,win,192.40655056179702,195.70655056179746,16
1423,1424,1427,long,1728.72,1708.353662022472,loss,-206.9633797752802,203.66337977528073,3
1763,1764,1784,long,1466.75,1469.09,win,20.09999999999918,328.5146089887643,20
1919,1920,1930,long,1291.55,1322.0766146067415,win,301.9661460674153,305.2661460674158,10
1986,1987,2004,long,1365.47,1394.4621328089888,win,286.621328089888,289.92132808988725,17
2362,2363,2370,long,1290.14,1311.237968539326,win,207.67968539325847,210.9796853932583,7
2430,2431,2434,long,1384.92,1364.9236395505618,loss,-203.26360449438272,199.96360449438225,3
2624,2625,2627,long,1283.23,1268.6572788764045,loss,-149.02721123595558,145.72721123595502,2
2635,2636,2656,long,1319.52,1327.09,win,72.39999999999937,144.71671011235955,20
2884,2885,2897,long,1232.08,1249.9397402247191,win,175.29740224719188,178.59740224719096,12
2953,2954,2967,long,1186.67,1206.3948894382024,win,193.94889438202352,197.2488943820227,13
3005,3006,3015,long,1234.18,1208.6085406741574,loss,-259.01459325842626,255.71459325842702,9
3070,3071,3077,long,1238.7,1264.0719026966292,win,250.41902696629148,253.71902696629218,6
3080,3081,3088,long,1280.33,1304.787826966292,win,241.2782696629203,244.5782696629214,7
3092,3093,3097,long,1301.28,1276.513473033708,loss,-250.96526966292078,247.66526966292147,4
3225,3226,3226,long,1199.51,1218.3548053932584,win,185.1480539325841,188.44805393258443,0
3334,3335,3338,long,1227.35,1210.3814431460673,loss,-172.9855685393257,169.6855685393257,3
3539,3540,3548,long,1153.4,1135.3150359550564,loss,-184.1496404494372,180.8496404494382,8
3614,3615,3619,long,1151.03,1134.3241271910113,loss,-170.35872808988717,167.0587280898877,4
3646,3647,3654,long,1156.21,1171.7916035955056,win,152.5160359550561,155.81603595505644,7
3656,3657,3666,long,1183.65,1167.8746206741573,loss,-161.0537932584278,157.75379325842718,9
3833,3834,3835,long,1108.82,1092.2440817977526,loss,-169.05918202247295,165.7591820224721,1
3838,3839,3842,long,1100.87,1083.904449213483,loss,-172.95550786516816,169.6555078651687,3
3875,3876,3879,long,1125.61,1109.4089152808988,loss,-165.3108471910112,162.0108471910112,3
3890,3891,3893,long,1141.71,1157.1010651685394,win,150.61065168539398,153.91065168539336,2
3896,3897,3899,long,1173.34,1189.4811946067414,win,158.11194606741464,161.41194606741576,2
3916,3917,3923,long,1214.62,1235.7288366292134,win,207.78836629213555,211.0883662921347,6
4085,4086,4092,long,1285.16,1263.9767053932585,loss,-215.13294606741584,211.8329460674158,6
4157,4158,4166,long,1257.76,1278.6563307865167,win,205.66330786516727,208.96330786516816,8
4174,4175,4176,long,1302.58,1283.2193071910112,loss,-196.9069280898869,193.6069280898873,1
4211,4212,4231,long,1351.86,1327.9985305617977,loss,-241.91469438202222,238.6146943820224,19
4485,4486,4486,long,1324.79,1307.8246804494381,loss,-172.95319550561845,169.65319550561753,0
4602,4603,4616,long,1175.0,1193.7599417977528,win,184.29941797752844,187.59941797752822,13
4616,4617,4626,long,1190.95,1208.5428939325843,win,172.62893932584274,175.92893932584275,9
